TAS7x00 Report File,,,,,,,
4846,9.692,0.00011208,4.40E-05,,,,
4847,9.694,0.000152134,6.09E-05,,,,
4848,9.696,0.000175499,7.16E-05,,,,
4849,9.698,0.00015738,8.40E-05,,,,
4850,9.7,0.000162148,9.43E-05,,,,
4851,9.702,0.000190758,8.71E-05,,,,
4852,9.704,0.000203633,7.59E-05,,,,
4853,9.706,0.000178837,9.69E-05,,,,
4854,9.708,0.000210785,0.000110511,,,,
4855,9.71,0.000209355,0.000128631,,,,
4856,9.712,0.000186467,0.000136737,,,,
4857,9.714,0.000182175,0.0001334,,,,
4858,9.716,0.000188851,0.000163679,,,,
4859,9.718,0.000206017,0.000165348,,,,
4860,9.72,0.000198388,0.000168686,,,,
4861,9.722,0.00018599,0.000163679,,,,
4862,9.724,0.000189805,0.000176315,,,,
4863,9.726,0.00016644,0.000174408,,,,
4864,9.728,0.000137352,0.000166778,,,,
4865,9.73,0.000141167,0.000183229,,,,
4866,9.732,0.000132584,0.000155096,,,,
4867,9.734,0.000122571,0.000168924,,,,
4868,9.736,0.000120186,0.000200872,,,,
4869,9.738,0.000144982,0.000197296,,,,
4870,9.74,0.000146889,0.000246172,,,,
4871,9.742,0.000144982,0.000237589,,,,
4872,9.744,0.000122571,0.000221138,,,,
4873,9.746,0.000111603,0.000258331,,,,
4874,9.748,0.000134968,0.000257139,,,,
4875,9.75,0.000124478,0.000260715,,,,
4876,9.752,8.44E-05,0.000220661,,,,
4877,9.754,0.000144505,0.000212555,,,,
4878,9.756,0.000124001,0.000213747,,,,
4879,9.758,0.00010302,0.000224714,,,,
4880,9.76,0.000142121,0.000229959,,,,
4881,9.762,0.000132584,0.000218992,,,,
4882,9.764,0.000165009,0.000207786,,,,
4883,9.766,0.000180268,0.000187044,,,,
4884,9.768,0.00017693,0.000191097,,,,
4885,9.77,0.000151181,0.000222091,,,,
4886,9.772,0.000152611,0.000202064,,,,
4887,9.774,0.000144982,0.000194912,,,,
4888,9.776,0.000115895,0.00018919,,,,
4889,9.778,0.000128769,0.000173931,,,,
4890,9.78,0.000147843,0.00017703,,,,
4891,9.782,7.87E-05,0.000182991,,,,
4892,9.784,6.96E-05,0.000177507,,,,
4893,9.786,9.40E-05,0.000194912,,,,
4894,9.788,7.15E-05,0.000156049,,,,
4895,9.79,0.000128293,0.00016797,,,,
4896,9.792,0.000112557,0.000161771,,,,
4897,9.794,9.97E-05,0.000142459,,,,
4898,9.796,0.000150227,0.000115518,,,,
4899,9.798,0.000154042,0.000121479,,,,
4900,9.8,0.000146889,0.000121002,,,,
4901,9.802,0.000150227,0.000146036,,,,
4902,9.804,0.00015881,0.00012124,,,,
4903,9.806,0.000143551,0.000112896,,,,
4904,9.808,0.00017836,0.000109558,,,,
4905,9.81,0.000168824,3.73E-05,,,,
4906,9.812,0.000175976,8.67E-05,,,,
4907,9.814,0.000220799,6.57E-05,,,,
4908,9.816,0.000245118,5.54E-05,,,,
4909,9.818,0.000233197,5.11E-05,,,,
4910,9.82,0.000227475,3.30E-05,,,,
4911,9.822,0.000164532,2.33E-05,,,,
4912,9.824,0.000173115,1.08E-06,,,,
4913,9.826,0.000162625,-7.33E-05,,,,
4914,9.828,0.000175023,-0.000100489,,,,
4915,9.83,0.000153088,-0.000126238,,,,
4916,9.832,0.000181221,-0.000147219,,,,
4917,9.834,0.000154519,-0.000178452,,,,
4918,9.836,0.00015738,-0.000201579,,,,
4919,9.838,0.000174546,-0.000185128,,,,
4920,9.84,0.000154042,-0.000247117,,,,
4921,9.842,0.000189328,-0.000218745,,,,
4922,9.844,0.00016644,-0.000211592,,,,
4923,9.846,0.000162625,-0.00022399,,,,
4924,9.848,0.000142598,-0.000247593,,,,
4925,9.85,0.00016644,-0.000224705,,,,
4926,9.852,0.000132584,-0.000221367,,,,
4927,9.854,0.00012114,-0.000206585,,,,
4928,9.856,0.000104928,-0.000213738,,,,
4929,9.858,9.49E-05,-0.000215645,,,,
4930,9.86,9.49E-05,-0.000226136,,,,
4931,9.862,9.97E-05,-0.000258561,,,,
4932,9.864,4.29E-05,-0.000316496,,,,
4933,9.866,6.73E-05,-0.000330325,,,,
4934,9.868,4.58E-05,-0.000286932,,,,
4935,9.87,6.77E-05,-0.000312682,,,,
4936,9.872,6.22E-06,-0.000313159,,,,
4937,9.874,-5.15E-05,-0.000317212,,,,
4938,9.876,-6.15E-05,-0.000318881,,,,
4939,9.878,-0.000136352,-0.000342961,,,,
4940,9.88,-0.000134922,-0.000356312,,,,
4941,9.882,-0.000158763,-0.000380631,,,,
4942,9.884,-0.000214553,-0.000386591,,,,
4943,9.886,-0.000229335,-0.00038683,,,,
4944,9.888,-0.000263668,-0.000413294,,,,
4945,9.89,-0.000237918,-0.000406619,,,,
4946,9.892,-0.000236965,-0.000428076,,,,
4947,9.894,-0.00026176,-0.000478859,,,,
4948,9.896,-0.000243164,-0.000472184,,,,
4949,9.898,-0.000265098,-0.000492211,,,,
4950,9.9,-0.000308014,-0.000516053,,,,
4951,9.902,-0.000339008,-0.000511046,,,,
4952,9.904,-0.000349022,-0.000549193,,,,
4953,9.906,-0.00036428,-0.000532742,,,,
4954,9.908,-0.000476337,-0.0005089,,,,
4955,9.91,-0.000507331,-0.000521775,,,,
4956,9.912,-0.000497318,-0.000504132,,,,
4957,9.914,-0.000553585,-0.000484581,,,,
4958,9.916,-0.000588871,-0.000512715,,,,
4959,9.918,-0.000632263,-0.00047719,,,,
4960,9.92,-0.000671363,-0.000469084,,,,
4961,9.922,-0.000678516,-0.000435944,,,,
4962,9.924,-0.000713325,-0.000448342,,,,
4963,9.926,-0.000704265,-0.000427838,,,,
4964,9.928,-0.000652767,-0.000426407,,,,
4965,9.93,-0.000588394,-0.000430699,,,,
4966,9.932,-0.000580764,-0.00043499,,,,
4967,9.934,-0.000591732,-0.000441428,,,,
4968,9.936,-0.000563121,-0.000461693,,,,
4969,9.938,-0.000572181,-0.000480767,,,,
4970,9.94,-0.00053022,-0.000461455,,,,
4971,9.942,-0.000548816,-0.00043952,,,,
4972,9.944,-0.000526882,-0.000458832,,,,
4973,9.946,-0.000414825,-0.000431891,,,,
4974,9.948,-0.000436283,-0.000400658,,,,
4975,9.95,-0.000406719,-0.000387545,,,,
4976,9.952,-0.000395752,-0.000342484,,,,
4977,9.954,-0.000402904,-0.000362273,,,,
4978,9.956,-0.000410057,-0.000360365,,,,
4979,9.958,-0.000411487,-0.000309344,,,,
4980,9.96,-0.000440097,-0.00029337,,,,
4981,9.962,-0.000430561,-0.000281449,,,,
4982,9.964,-0.000451065,-0.000283595,,,,
4983,9.966,-0.000445819,-0.000231381,,,,
4984,9.968,-0.000394321,-0.000232811,,,,
4985,9.97,-0.000378585,-0.000215407,,,,
4986,9.972,-0.0003824,-0.000217314,,,,
4987,9.974,-0.000396705,-0.000197525,,,,
4988,9.976,-0.000412441,-0.000193949,,,,
4989,9.978,-0.000384784,-0.000176306,,,,
4990,9.98,-0.000345684,-0.000156756,,,,
4991,9.982,-0.000302768,-0.000106211,,,,
4992,9.984,-0.000253654,-9.76E-05,,,,
4993,9.986,-0.000210262,-8.26E-05,,,,
4994,9.988,-0.00015781,-3.04E-05,,,,
4995,9.99,-0.000147796,-1.42E-05,,,,
4996,9.992,-0.000110126,7.75E-06,,,,
4997,9.994,-0.000122524,1.28E-05,,,,
4998,9.996,-8.96E-05,4.09E-05,,,,
4999,9.998,-0.000116325,5.28E-05,,,,
5000,10,-9.73E-05,6.93E-05,,,,
5001,10.002,-8.01E-05,6.19E-05,,,,
5002,10.004,-8.15E-05,7.90E-05,,,,
5003,10.006,-4.00E-05,0.000120763,,,,
5004,10.008,-5.91E-05,0.00012434,,,,
5005,10.01,-4.67E-05,0.00012434,,,,
5006,10.012,-1.81E-05,0.000176553,,,,
5007,10.014,2.39E-05,0.000161533,,,,
5008,10.016,-8.08E-06,0.000148897,,,,
5009,10.018,5.34E-05,0.000140314,,,,
5010,10.02,8.25E-05,9.98E-05,,,,
5011,10.022,0.000160717,0.00012434,,,,
5012,10.024,0.000208401,0.000127439,,,,
5013,10.026,0.000208401,0.000112419,,,,
5014,10.028,0.000227475,0.000147228,,,,
5015,10.03,0.000241303,0.000160579,,,,
5016,10.032,0.000273251,0.000183944,,,,
5017,10.034,0.000265622,0.000163202,,,,
5018,10.036,0.000246548,0.000173215,,,,
5019,10.038,0.000266099,0.000168447,,,,
5020,10.04,0.000246071,0.000146274,,,,
5021,10.042,0.000255608,0.000165586,,,,
5022,10.044,0.000228428,0.000169878,,,,
5023,10.046,0.000222229,0.000150327,,,,
5024,10.048,0.000153565,0.00017107,,,,
5025,10.05,0.000175023,0.000169639,,,,
5026,10.052,0.000135922,0.000171547,,,,
5027,10.054,0.000133061,0.000147943,,,,
5028,10.056,0.00011208,0.000157957,,,,
5029,10.058,9.11E-05,0.000144605,,,,
5030,10.06,8.59E-05,0.0001334,,,,
5031,10.062,7.01E-05,0.000169401,,,,
5032,10.064,0.000105881,0.000142698,,,,
5033,10.066,0.000113034,0.000158434,,,,
5034,10.068,9.68E-05,0.000193958,,,,
5035,10.07,0.000128293,0.000174169,,,,
5036,10.072,0.000173592,0.000170116,,,,
5037,10.074,0.000141644,0.000158434,,,,
5038,10.076,0.000151181,0.000144844,,,,
5039,10.078,0.000175023,0.000124101,,,,
5040,10.08,0.000179791,7.59E-05,,,,
5041,10.082,0.000161671,7.12E-05,,,,
5042,10.084,0.000159764,4.26E-05,,,,
5043,10.086,0.00014069,7.40E-05,,,,
5044,10.088,9.59E-05,4.54E-05,,,,
5045,10.09,6.49E-05,5.81E-05,,,,
5046,10.092,0.000109219,6.14E-05,,,,
5047,10.094,2.01E-05,6.83E-05,,,,
5048,10.096,7.11E-05,6.81E-05,,,,
5049,10.098,5.87E-05,5.52E-05,,,,
5050,10.1,7.77E-05,6.66E-05,,,,
5051,10.102,7.35E-05,8.64E-05,,,,
5052,10.104,4.63E-05,9.93E-05,,,,
5053,10.106,-1.38E-05,0.000121717,,,,
5054,10.108,8.13E-06,0.000131015,,,,
5055,10.11,2.82E-05,0.000153188,,,,
5056,10.112,4.39E-05,0.000108604,,,,
5057,10.114,4.01E-05,9.07E-05,,,,
5058,10.116,-2.72E-05,8.69E-05,,,,
5059,10.118,1.45E-06,7.00E-05,,,,
5060,10.12,-3.72E-05,3.87E-05,,,,
5061,10.122,-3.00E-05,3.54E-05,,,,
5062,10.124,-6.01E-05,2.37E-05,,,,
5063,10.126,-9.96E-05,5.11E-05,,,,
5064,10.128,-9.49E-05,3.59E-05,,,,
5065,10.13,-8.96E-05,5.57E-05,,,,
5066,10.132,-0.000109172,6.31E-05,,,,
5067,10.134,-7.39E-05,5.93E-05,,,,
5068,10.136,-7.58E-05,8.52E-05,,,,
5069,10.138,-7.96E-05,7.78E-05,,,,
5070,10.14,-7.63E-05,9.88E-05,,,,
5071,10.142,-9.58E-05,9.10E-05,,,,
5072,10.144,-0.000114418,0.00011218,,,,
5073,10.146,-8.25E-05,0.000115518,,,,
5074,10.148,-7.53E-05,9.64E-05,,,,
5075,10.15,-0.00010202,0.000107889,,,,
5076,10.152,-0.000117756,9.50E-05,,,,
5077,10.154,-0.000125385,5.11E-05,,,,
5078,10.156,-0.000104881,5.07E-05,,,,
5079,10.158,-8.44E-05,4.59E-05,,,,
5080,10.16,-9.53E-05,2.85E-05,,,,
5081,10.162,-7.87E-05,3.66E-05,,,,
5082,10.164,-0.000102497,5.40E-05,,,,
5083,10.166,-0.000106788,3.42E-05,,,,
5084,10.168,-6.20E-05,4.76E-05,,,,
5085,10.17,-6.29E-05,3.56E-05,,,,
5086,10.172,-7.67E-05,2.16E-05,,,,
5087,10.174,-4.48E-05,4.71E-05,,,,
5088,10.176,-7.39E-05,4.78E-05,,,,
5089,10.178,-6.48E-05,7.07E-05,,,,
5090,10.18,-1.95E-05,0.000113611,,,,
5091,10.182,-2.72E-05,0.000108842,,,,
5092,10.184,-7.01E-05,0.000102644,,,,
5093,10.186,-2.33E-05,9.38E-05,,,,
5094,10.188,-5.82E-05,8.64E-05,,,,
5095,10.19,-4.96E-05,5.11E-05,,,,
5096,10.192,-3.19E-05,6.14E-05,,,,
5097,10.194,-5.77E-05,6.66E-05,,,,
5098,10.196,-2.86E-05,4.76E-05,,,,
5099,10.198,-8.44E-05,9.38E-05,,,,
5100,10.2,-8.91E-05,0.000119094,,,,
5101,10.202,-0.000122047,9.69E-05,,,,
5102,10.204,-9.82E-05,0.000120525,,,,
5103,10.206,-9.96E-05,0.000119094,,,,
5104,10.208,-6.67E-05,0.000100498,,,,
5105,10.21,-5.82E-05,0.000131254,,,,
5106,10.212,-8.63E-05,0.000125055,,,,
5107,10.214,-7.87E-05,0.000110511,,,,
5108,10.216,-8.96E-05,0.000121002,,,,
5109,10.218,-0.000107265,0.000102882,,,,
5110,10.22,-8.72E-05,0.000108604,,,,
5111,10.222,-7.96E-05,7.52E-05,,,,
5112,10.224,-8.96E-05,4.11E-05,,,,
5113,10.226,-6.24E-05,2.18E-05,,,,
5114,10.228,-1.38E-05,7.28E-06,,,,
5115,10.23,-4.05E-05,2.25E-05,,,,
5116,10.232,2.39E-05,-9.17E-06,,,,
5117,10.234,3.77E-05,-1.49E-05,,,,
5118,10.236,4.68E-05,-1.49E-05,,,,
5119,10.238,6.06E-05,-1.70E-05,,,,
5120,10.24,6.49E-05,-6.07E-05,,,,
5121,10.242,9.97E-05,-9.17E-05,,,,
5122,10.244,0.000104928,-0.000120516,,,,
5123,10.246,9.40E-05,-0.000148173,,,,
5124,10.248,7.68E-05,-0.000176306,,,,
5125,10.25,0.000147366,-0.000249024,,,,
5126,10.252,0.000137829,-0.000276442,,,,
5127,10.254,9.78E-05,-0.000282879,,,,
5128,10.256,9.73E-05,-0.000304337,,,,
5129,10.258,8.68E-05,-0.00032794,,,,
5130,10.26,5.30E-05,-0.000326033,,,,
5131,10.262,6.25E-05,-0.000343676,,,,
5132,10.264,9.97E-05,-0.000337239,,,,
5133,10.266,8.44E-05,-0.000335808,,,,
5134,10.268,0.000132584,-0.000323887,,,,
5135,10.27,0.000152611,-0.000307198,,,,
5136,10.272,0.000144028,-0.000266667,,,,
5137,10.274,0.000161194,-0.000267621,,,,
5138,10.276,0.000198388,-0.00028121,,,,
5139,10.278,0.000191712,-0.000247593,,,,
5140,10.28,0.000165486,-0.000254031,,,,
5141,10.282,0.000162148,-0.000230427,,,,
5142,10.284,0.000174546,-0.000253315,,,,
5143,10.286,0.000177884,-0.00021946,,,,
5144,10.288,0.000148797,-0.000225897,,,,
5145,10.29,0.000122094,-0.000228997,,,,
5146,10.292,0.000111603,-0.000202771,,,,
5147,10.294,9.83E-05,-0.000203963,,,,
5148,10.296,2.62E-05,-0.000201102,,,,
5149,10.298,5.15E-05,-0.000176783,,,,
5150,10.3,-1.24E-05,-0.000171538,,,,
5151,10.302,1.45E-06,-0.000169869,,,,
5152,10.304,-6.24E-05,-0.000159855,,,,
5153,10.306,-6.15E-05,-0.000136729,,,,
5154,10.308,-8.58E-05,-0.000143643,,,,
5155,10.31,-7.87E-05,-0.000130291,,,,
5156,10.312,-0.000100113,-0.000125285,,,,
5157,10.314,-0.000104881,-0.000116463,,,,
5158,10.316,-0.000127769,-0.00010192,,,,
5159,10.318,-0.000180221,-6.85E-05,,,,
5160,10.32,-0.000116325,-4.35E-05,,,,
5161,10.322,-0.00012157,-2.04E-05,,,,
5162,10.324,-0.00013063,1.82E-05,,,,
5163,10.326,-0.000141597,3.52E-05,,,,
5164,10.328,-0.000190235,3.56E-05,,,,
5165,10.33,-0.000203109,3.90E-05,,,,
5166,10.332,-0.000190712,8.19E-05,,,,
5167,10.334,-0.000246025,0.00010765,,,,
5168,10.336,-0.000279403,0.000100021,,,,
5169,10.338,-0.000311828,0.000113611,,,,
5170,10.34,-0.000302768,0.000137453,,,,
5171,10.342,-0.000279403,0.000120287,,,,
5172,10.344,-0.000264145,0.000146513,,,,
5173,10.346,-0.000314212,0.00015295,,,,
5174,10.348,-0.000304199,0.000126724,,,,
5175,10.35,-0.000320411,0.000130062,,,,
5176,10.352,-0.000312305,0.000119571,,,,
5177,10.354,-0.000376201,0.000153665,,,,
5178,10.356,-0.000344253,0.00014842,,,,
5179,10.358,-0.00039003,0.000151996,,,,
5180,10.36,-0.000387168,0.000177507,,,,
5181,10.362,-0.000359989,0.000193719,,,,
5182,10.364,-0.000370479,0.000209932,,,,
5183,10.366,-0.000363327,0.000205402,,,,
5184,10.368,-0.000371433,0.000168924,,,,
5185,10.37,-0.000419593,0.000157003,,,,
5186,10.372,-0.000347591,0.000155096,,,,
5187,10.374,-0.000375248,0.000149612,,,,
5188,10.376,-0.000356651,0.000123863,,,,
5189,10.378,-0.000360466,7.47E-05,,,,
5190,10.38,-0.00031755,7.95E-05,,,,
5191,10.382,-0.000281311,5.02E-05,,,,
5192,10.384,-0.000252224,2.75E-05,,,,
5193,10.386,-0.000207878,-2.74E-06,,,,
5194,10.388,-0.000185943,-4.54E-05,,,,
5195,10.39,-0.000129676,-3.13E-05,,,,
5196,10.392,-0.000112987,-4.73E-05,,,,
5197,10.394,-8.82E-05,-3.16E-05,,,,
5198,10.396,-8.06E-05,-2.32E-05,,,,
5199,10.398,-6.72E-05,-5.52E-05,,,,
5200,10.4,-3.48E-05,-6.12E-05,,,,
5201,10.402,-5.00E-05,-6.07E-05,,,,
5202,10.404,-5.34E-05,-4.37E-05,,,,
5203,10.406,-6.43E-05,-8.00E-05,,,,
5204,10.408,-8.25E-05,-5.50E-05,,,,
5205,10.41,-5.53E-05,-3.33E-05,,,,
5206,10.412,-6.77E-05,-5.42E-05,,,,
5207,10.414,-9.63E-05,-5.88E-05,,,,
5208,10.416,-4.00E-05,-6.12E-05,,,,
5209,10.418,-5.15E-05,-6.00E-05,,,,
5210,10.42,-4.24E-05,-9.98E-05,,,,
5211,10.422,1.62E-05,-0.000137921,,,,
5212,10.424,-2.67E-05,-0.000117417,,,,
5213,10.426,2.41E-06,-0.000121708,,,,
5214,10.428,1.00E-05,-0.000146981,,,,
5215,10.43,-1.05E-05,-0.000117178,,,,
5216,10.432,3.24E-05,-0.000119086,,,,
5217,10.434,4.20E-05,-0.000130768,,,,
5218,10.436,1.45E-06,-0.000110741,,,,
5219,10.438,1.53E-05,-0.000103827,,,,
5220,10.44,2.53E-05,-0.000137682,,,,
5221,10.442,1.81E-05,-0.000113125,,,,
5222,10.444,2.88E-06,-9.36E-05,,,,
5223,10.446,-6.65E-06,-9.93E-05,,,,
5224,10.448,-4.86E-05,-0.000113364,,,,
5225,10.45,-5.00E-05,-0.000119563,,,,
5226,10.452,-5.96E-05,-0.000136967,,,,
5227,10.454,-0.000102974,-0.000149603,,,,
5228,10.456,-5.39E-05,-9.98E-05,,,,
5229,10.458,-4.62E-05,-9.93E-05,,,,
5230,10.46,3.84E-06,-7.55E-05,,,,
5231,10.462,-1.62E-05,-6.69E-05,,,,
5232,10.464,-3.05E-05,-6.12E-05,,,,
5233,10.466,-3.34E-05,-4.16E-05,,,,
5234,10.468,-2.43E-05,-6.07E-05,,,,
5235,10.47,-2.05E-05,-7.55E-05,,,,
5236,10.472,3.15E-05,-7.81E-05,,,,
5237,10.474,2.96E-05,-8.05E-05,,,,
5238,10.476,8.54E-05,-0.000115986,,,,
5239,10.478,7.11E-05,-0.000106211,,,,
5240,10.48,0.000128293,-0.000120993,,,,
5241,10.482,0.000191712,-0.000126954,,,,
5242,10.484,0.000134015,-8.81E-05,,,,
5243,10.486,0.000148797,-9.17E-05,,,,
5244,10.488,0.000204587,-9.10E-05,,,,
5245,10.49,0.000142598,-0.000128623,,,,
5246,10.492,0.000134491,-0.000107642,,,,
5247,10.494,0.000160717,-0.000114079,,,,
5248,10.496,0.000210309,-9.05E-05,,,,
5249,10.498,0.0002146,-0.000105734,,,,
5250,10.5,0.000200295,-0.000102873,,,,
5251,10.502,0.000221753,-0.00011098,,,,
5252,10.504,0.00031712,-8.43E-05,,,,
5253,10.506,0.000360989,-8.28E-05,,,,
5254,10.508,0.000338578,-6.64E-05,,,,
5255,10.51,0.000365757,-8.62E-05,,,,
5256,10.512,0.000399136,-9.02E-05,,,,
5257,10.514,0.000400567,-7.62E-05,,,,
5258,10.516,0.000421071,-9.36E-05,,,,
5259,10.518,0.000455403,-6.19E-05,,,,
5260,10.52,0.000474,-4.57E-05,,,,
5261,10.522,0.000488305,-6.47E-05,,,,
5262,10.524,0.000496888,-7.09E-05,,,,
5263,10.526,0.00056746,-3.56E-05,,,,
5264,10.528,0.000564599,-2.78E-05,,,,
5265,10.53,0.000645184,-2.61E-05,,,,
5266,10.532,0.000629448,-4.66E-05,,,,
5267,10.534,0.000623726,-2.66E-05,,,,
5268,10.536,0.000611805,-3.02E-05,,,,
5269,10.538,0.000544095,-4.35E-05,,,,
5270,10.54,0.000550293,-5.33E-05,,,,
5271,10.542,0.000552201,-7.21E-05,,,,
5272,10.544,0.000525498,-8.07E-05,,,,
5273,10.546,0.000465893,-4.02E-05,,,,
5274,10.548,0.000412488,-9.36E-05,,,,
5275,10.55,0.000358128,-9.36E-05,,,,
5276,10.552,0.000313305,-0.000121232,,,,
5277,10.554,0.000329995,-0.000143166,,,,
5278,10.556,0.000229382,-0.000141259,,,,
5279,10.558,0.000193619,-0.000136014,,,,
5280,10.56,0.000161671,-0.000161047,,,,
5281,10.562,0.000108265,-0.000140782,,,,
5282,10.564,6.58E-05,-0.000167008,,,,
5283,10.566,2.05E-05,-0.000180598,,,,
5284,10.568,-3.53E-05,-0.00017869,,,,
5285,10.57,-5.62E-05,-0.000202294,,,,
5286,10.572,-0.00011251,-0.000189896,,,,
5287,10.574,-0.000125385,-0.000226136,,,,
5288,10.576,-0.000154472,-0.000208254,,,,
5289,10.578,-0.000208355,-0.000207539,,,,
5290,10.58,-0.000228382,-0.000218268,,,,
5291,10.582,-0.000290371,-0.000244256,,,,
5292,10.584,-0.000278926,-0.000184412,,,,
5293,10.586,-0.000350452,-0.000197525,,,,
5294,10.588,-0.000319934,-0.000199194,,,,
5295,10.59,-0.000347114,-0.000169392,,,,
5296,10.592,-0.000360466,-0.00016224,,,,
5297,10.594,-0.000435806,-0.000128384,,,,
5298,10.596,-0.000427223,-0.000119801,,,,
5299,10.598,-0.000407196,-9.93E-05,,,,
5300,10.6,-0.000393367,-9.36E-05,,,,
5301,10.602,-0.000394321,-0.000114794,,,,
5302,10.604,-0.000377632,-8.81E-05,,,,
5303,10.606,-0.000408149,-7.19E-05,,,,
5304,10.608,-0.00039003,-5.50E-05,,,,
5305,10.61,-0.000422454,-4.23E-05,,,,
5306,10.612,-0.000388122,-3.64E-05,,,,
5307,10.614,-0.000409103,-3.52E-05,,,,
5308,10.616,-0.000402427,-5.92E-07,,,,
5309,10.618,-0.000428653,4.18E-06,,,,
5310,10.62,-0.000414348,3.73E-05,,,,
5311,10.622,-0.00039003,5.38E-05,,,,
5312,10.624,-0.000373817,5.52E-05,,,,
5313,10.626,-0.000372863,7.38E-05,,,,
5314,10.628,-0.000338531,7.14E-05,,,,
5315,10.63,-0.000332809,9.95E-05,,,,
5316,10.632,-0.000328518,0.000136499,,,,
5317,10.634,-0.000298477,0.000154142,,,,
5318,10.636,-0.000249363,0.000171785,,,,
5319,10.638,-0.000233627,0.00016344,,,,
5320,10.64,-0.000190235,0.00016797,,,,
5321,10.642,-0.000187374,0.000154619,,,,
5322,10.644,-0.000161148,0.000164156,,,,
5323,10.646,-0.000137783,0.000160818,,,,
5324,10.648,-0.000123954,0.000155573,,,,
5325,10.65,-0.000131107,0.000154857,,,,
5326,10.652,-0.000116802,0.000163679,,,,
5327,10.654,-6.10E-05,0.000179653,,,,
5328,10.656,-7.87E-05,0.000197534,,,,
5329,10.658,-6.67E-05,0.00017703,,,,
5330,10.66,-7.39E-05,0.00018156,,,,
5331,10.662,-4.48E-05,0.000177507,,,,
5332,10.664,-3.19E-05,0.000176553,,,,
5333,10.666,6.06E-05,0.000180368,,,,
5334,10.668,3.58E-05,0.000187997,,,,
5335,10.67,1.15E-05,0.000205879,,,,
5336,10.672,2.91E-05,0.000191335,,,,
5337,10.674,3.24E-05,0.000182037,,,,
5338,10.676,8.39E-05,0.000160579,,,,
5339,10.678,9.49E-05,0.000131492,,,,
5340,10.68,0.00014832,0.000142221,,,,
5341,10.682,0.000155472,0.00011218,,,,
5342,10.684,0.000170731,0.000111704,,,,
5343,10.686,0.000185036,6.88E-05,,,,
5344,10.688,0.000230336,3.87E-05,,,,
5345,10.69,0.000211739,1.66E-05,,,,
5346,10.692,0.00019648,6.32E-06,,,,
5347,10.694,0.000207448,3.70E-06,,,,
5348,10.696,0.000167393,-4.68E-05,,,,
5349,10.698,0.000143075,-4.26E-05,,,,
5350,10.7,8.92E-05,-4.52E-05,,,,
5351,10.702,9.63E-05,-3.90E-05,,,,
5352,10.704,5.96E-05,-6.71E-05,,,,
5353,10.706,6.63E-05,-6.93E-05,,,,
5354,10.708,3.01E-05,-7.45E-05,,,,
5355,10.71,1.77E-05,-6.26E-05,,,,
5356,10.712,-3.81E-05,-8.79E-05,,,,
5357,10.714,-5.29E-05,-6.02E-05,,,,
5358,10.716,-5.00E-05,-8.24E-05,,,,
5359,10.718,-7.87E-05,-0.000110026,,,,
5360,10.72,-7.77E-05,-0.00012743,,,,
5361,10.722,-1.57E-05,-0.000151272,,,,
5362,10.724,-4.10E-05,-0.000151749,,,,
5363,10.726,9.77E-07,-0.000183459,,,,
5364,10.728,-2.86E-05,-0.000202294,,,,
5365,10.73,-2.62E-05,-0.000217553,,,,
5366,10.732,-2.33E-05,-0.000213738,,,,
5367,10.734,-3.00E-05,-0.000208493,,,,
5368,10.736,-6.24E-05,-0.000256176,,,,
5369,10.738,-3.14E-05,-0.00027525,,,,
5370,10.74,-7.63E-05,-0.000291462,,,,
5371,10.742,-9.11E-05,-0.000338669,,,,
5372,10.744,-5.67E-05,-0.000315304,,,,
5373,10.746,-0.000112987,-0.000318165,,,,
5374,10.748,-8.77E-05,-0.000336762,,,,
5375,10.75,-0.00010202,-0.000337239,,,,
5376,10.752,-0.000103927,-0.000359173,,,,
5377,10.754,-0.000100113,-0.000344153,,,,
5378,10.756,-0.000113464,-0.000380631,,,,
5379,10.758,-9.06E-05,-0.000419016,,,,
5380,10.76,-5.91E-05,-0.000406142,,,,
5381,10.762,-0.000152565,-0.000427123,,,,
5382,10.764,-0.000111557,-0.000446196,,,,
5383,10.766,-6.86E-05,-0.000440951,,,,
5384,10.768,-9.49E-05,-0.000440951,,,,
5385,10.77,-3.10E-05,-0.000440474,,,,
5386,10.772,-8.44E-05,-0.000465985,,,,
5387,10.774,-7.67E-05,-0.000460263,,,,
5388,10.776,-2.81E-05,-0.000464793,,,,
5389,10.778,-7.15E-05,-0.000470276,,,,
5390,10.78,-5.53E-05,-0.000459548,,,,
5391,10.782,-6.82E-05,-0.000478859,,,,
5392,10.784,-3.53E-05,-0.00045168,,,,
5393,10.786,-5.20E-05,-0.0004245,,,,
5394,10.788,-1.48E-05,-0.000419493,,,,
5395,10.79,-6.67E-05,-0.000395174,,,,
5396,10.792,-5.62E-05,-0.00037324,,,,
5397,10.794,-4.67E-05,-0.000367518,,,,
5398,10.796,-3.24E-05,-0.000362988,,,,
5399,10.798,1.93E-06,-0.000386353,,,,
5400,10.8,2.41E-06,-0.000381346,,,,
5401,10.802,-1.57E-05,-0.000377055,,,,
5402,10.804,5.75E-06,-0.000397797,,,,
5403,10.806,2.58E-05,-0.000398512,,,,
5404,10.808,2.53E-05,-0.000377055,,,,
5405,10.81,1.48E-05,-0.000366087,,,,
5406,10.812,2.53E-05,-0.000317927,,,,
5407,10.814,7.92E-05,-0.0002979,,,,
5408,10.816,0.00011971,-0.000289793,,,,
